StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,participantID,bevshop_number,bevshop_hungry_1,bevshop_full_1,bevshop_thirsty_1,bevshop_nauseous_1,bevshop_pleasant_1,bevshop_desirable_1,bevshop_sweet_1,bevshop_intense_1,bevshop_bitter_1,bevshop_complete,bevshop_returned,bevshop_returned,bevshop_given,bevshop_paid
2019-01-16 13:22:09,2019-01-16 13:36:30,IP Address,152.23.118.91,100,861,True,2019-01-16 13:36:30,R_1BXhgy9KHkB4TcU,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_084,Visit #2,-45,51,47,-100,31,33,23,24,-58,Yes,2,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",1,
2019-01-16 14:29:41,2019-01-16 14:34:30,IP Address,152.23.118.91,100,289,True,2019-01-16 14:34:31,R_UPF4KNtk1TJQI0x,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_078,Visit #6,43,-37,34,-100,38,30,-33,5,7,Yes,2,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",1,Yes
2019-01-16 14:30:38,2019-01-16 14:41:16,IP Address,152.23.237.149,100,638,True,2019-01-16 14:41:16,R_1CkFpy2p5cIXA07,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_079,Visit #2,-56,56,26,-100,31,31,27,25,-58,Yes,2,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",1,
2019-01-18 06:40:41,2019-01-18 07:15:19,IP Address,152.23.188.14,100,2077,True,2019-01-18 07:15:20,R_2fBPCHlwVPFwRAK,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_086,Visit #1,-76,19,5,-100,13,20,2,9,-12,Yes,1,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",0,
2019-01-18 08:07:25,2019-01-18 08:15:33,IP Address,152.23.66.143,100,487,True,2019-01-18 08:15:35,R_O3CdUbBJS7x3jZT,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_083,Visit #2,28,-24,17,-100,18,-21,-34,-33,21,Yes,3,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",3,
2019-01-18 08:10:34,2019-01-18 08:15:57,IP Address,152.23.118.91,100,323,True,2019-01-18 08:15:58,R_3hgcK6aiNRwG9VP,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_087,Visit #4,-82,42,-85,-92,-14,-21,66,66,11,Yes,2,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",3,
2019-01-18 08:13:05,2019-01-18 08:27:31,IP Address,152.23.228.210,100,865,True,2019-01-18 08:27:31,R_2tKIQgCV05E0oJh,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_088,Visit #1,21,-28,0,-100,49,47,17,10,-46,Yes,1,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",3,
2019-01-18 09:16:10,2019-01-18 09:25:10,IP Address,152.23.228.210,100,540,True,2019-01-18 09:25:10,R_xn4ZC7zBKeqktfb,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_085,Visit #1,36,-55,32,-75,42,38,-21,10,-61,Yes,1,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",3,
2019-01-18 09:57:35,2019-01-18 10:00:16,IP Address,152.23.228.210,100,160,True,2019-01-18 10:00:16,R_2rGdHM7LWHJvArB,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_078,Visit #7,-28,1,-39,-100,13,14,-24,-1,0,Yes,2,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",3,
2019-01-18 10:00:19,2019-01-18 10:02:19,IP Address,152.23.228.210,100,120,True,2019-01-18 10:02:20,R_1DOmDoDTIYjLS5X,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_065,Visit #7,-49,42,29,0,27,26,25,39,-100,Yes,2,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",3,
2019-01-18 11:00:16,2019-01-18 11:09:34,IP Address,152.23.66.143,100,558,True,2019-01-18 11:09:35,R_D0IOvJlK86KOr9T,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_077,Visit #5,17,-21,17,-43,2,8,-22,16,18,Yes,2,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",3,
2019-01-18 12:09:44,2019-01-18 12:14:29,IP Address,152.23.66.143,100,284,True,2019-01-18 12:14:29,R_1LUzvOgbpR9oOoL,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_080,Visit #1,-70,45,-74,-84,-63,-65,-74,13,15,Yes,1,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",3,
2019-01-18 12:29:04,2019-01-18 12:36:27,IP Address,152.23.66.143,100,442,True,2019-01-18 12:36:27,R_2QY8k6hm9Pwqbs5,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_089,Visit #4,1,-9,53,-100,33,18,50,49,-68,Yes,2,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",3,
2019-01-18 12:39:43,2019-01-18 12:42:39,IP Address,152.23.66.143,100,176,True,2019-01-18 12:42:40,R_3slCV9juqLPhCTL,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_079,Visit #3,-35,31,47,-100,34,32,29,31,-82,Yes,2,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",3,Yes
2019-01-18 12:42:41,2019-01-18 12:58:14,IP Address,152.23.66.143,100,933,True,2019-01-18 12:58:15,R_2pYLFvHbg9Q5KzS,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_080,Visit #1,46,-54,36,-100,-19,-65,-35,-100,-55,Yes,1,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",3,
2019-01-18 13:06:56,2019-01-18 13:10:23,IP Address,152.23.66.143,100,206,True,2019-01-18 13:10:23,R_3PQQHc96IuzuXFH,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_084,Visit #3,-70,41,14,-100,16,8,45,24,-62,Yes,2,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",3,Yes
2019-01-22 06:54:46,2019-01-22 06:57:35,IP Address,152.23.118.91,100,169,True,2019-01-22 06:57:35,R_Drd6XqSAgfyUr1T,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_088,Visit #2,24,-42,-14,-100,35,40,27,16,6,Yes,3,Participant will finish the beverage at home and return the bottle next time,0,
2019-01-22 07:00:00,2019-01-22 07:05:58,IP Address,152.23.118.91,100,357,True,2019-01-22 07:05:58,R_2dA6gXsXiPtJZnN,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_082,Visit #2,10,-16,16,-95,24,36,31,13,-63,Yes,1,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",0,
2019-01-22 07:05:59,2019-01-22 07:30:59,IP Address,152.23.118.91,100,1499,True,2019-01-22 07:30:59,R_1NywHwK10nDBPiX,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_083,Visit #3,14,-27,33,-100,-10,-30,-43,-39,13,Yes,4,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",0,Yes
2019-01-22 07:33:11,2019-01-22 07:46:06,IP Address,152.23.118.91,100,775,True,2019-01-22 07:46:07,R_11ZSHfGeGFOrfR5,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_086,Visit #2,13,-12,19,-95,24,23,13,5,-19,Yes,4,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",1,
2019-01-22 10:37:30,2019-01-22 10:39:28,IP Address,152.23.188.14,100,118,True,2019-01-22 10:39:29,R_2YRg2xPI1IC12Bt,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_065,Visit #8,-64,54,51,0,20,22,24,19,-100,Yes,4,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",0,
2019-01-22 10:26:53,2019-01-22 10:41:45,IP Address,152.23.66.143,100,892,True,2019-01-22 10:41:46,R_2bIw3jipAbAbymK,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_087,Visit #5,35,-79,-93,-97,-22,-24,64,62,-25,Yes,4,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",0,
2019-01-22 07:46:08,2019-01-22 10:42:34,IP Address,152.23.118.91,100,10586,True,2019-01-22 10:42:35,R_3oTH3aBBrnVt8VZ,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_079,Visit #4,-100,64,41,-100,39,36,33,43,-73,Yes,1,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",0,
2019-01-22 11:01:11,2019-01-22 11:08:18,IP Address,152.23.66.143,100,427,True,2019-01-22 11:08:19,R_1n6nETLydhxOyCx,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_077,Visit #6,25,-21,19,19,-12,10,-31,14,27,Yes,5,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",0,Yes
2019-01-22 11:57:02,2019-01-22 11:59:27,IP Address,152.23.66.143,100,145,True,2019-01-22 11:59:27,R_3rYdoedkgJDcvlg,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_085,Visit #2,-49,22,28,-100,40,39,-38,11,-59,Yes,4,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",0,
2019-01-22 13:31:35,2019-01-22 13:47:01,IP Address,152.23.66.143,100,925,True,2019-01-22 13:47:02,R_2agheaTVPO5F18C,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_089,Visit #5,-2,0,61,-100,35,28,20,31,-100,Yes,4,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",0,
2019-01-22 14:15:47,2019-01-22 14:18:30,IP Address,152.23.66.143,100,163,True,2019-01-22 14:18:30,R_3n6nXml3mojcwVc,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_080,Visit #2,38,29,2,-100,-35,-100,-56,-100,11,Yes,4,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",0,
2019-01-22 14:23:21,2019-01-22 14:27:08,IP Address,152.23.118.91,100,227,True,2019-01-22 14:27:08,R_27x0NRvnnhcDOQ1,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,Bbx_078,Visit #8,-55,28,67,-100,27,28,-15,-1,-16,Yes,4,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",0,
2019-01-23 06:42:00,2019-01-23 06:48:48,IP Address,152.23.66.143,100,407,True,2019-01-23 06:48:49,R_1CdM8W15q9CVEnC,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_082,Visit #3,-66,14,23,-86,24,26,36,9,-59,Yes,0,Participant will finish the beverage at home and return the bottle next time,1,Yes
2019-01-23 08:06:55,2019-01-23 08:10:38,IP Address,152.23.66.143,100,223,True,2019-01-23 08:10:38,R_e5sbOs8g7c6qrSh,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_083,Visit #4,15,-17,-43,-98,14,-25,-47,-30,19,Yes,0,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",1,
2019-01-18 10:02:31,2019-01-23 08:12:54,IP Address,152.23.228.210,100,425422,True,2019-01-23 08:12:54,R_0epyjfP9yZzNrot,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_088,Visit #3,-81,0,13,-100,59,56,16,28,2,Yes,0,Participant will finish the beverage at home and return the bottle next time,1,Yes
2019-01-23 08:12:17,2019-01-23 08:15:49,IP Address,152.23.66.143,100,211,True,2019-01-23 08:15:49,R_Aom1TMLvnGx4xsB,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,Bbx_087,Visit #6,-81,52,-69,-90,-19,-20,68,69,-26,Yes,0,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",1,Yes
2019-01-23 09:14:04,2019-01-23 09:21:15,IP Address,152.23.66.143,100,431,True,2019-01-23 09:21:16,R_3JsIQNQT1NksLaz,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_085,Visit #3,-36,-34,27,-100,54,39,-20,10,-62,Yes,1,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",1,Yes
2019-01-23 10:31:12,2019-01-23 11:08:55,IP Address,152.23.188.14,100,2263,True,2019-01-23 11:08:55,R_3CO8h8vJvijn4gS,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_077,Visit #7,20,-13,16,-47,11,11,-24,13,7,Yes,1,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",1,
2019-01-23 10:53:11,2019-01-23 11:09:34,IP Address,152.23.118.91,100,983,True,2019-01-23 11:09:35,R_2y9qKS2vQmQM5k9,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_079,Visit #5,-100,70,33,-100,41,37,32,29,-56,Yes,4,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",1,
2019-01-23 11:49:15,2019-01-23 11:52:16,IP Address,152.23.228.210,100,180,True,2019-01-23 11:52:16,R_2OPkHu46OJW5q3j,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_080,Visit #3,-4,11,-42,-100,-59,-100,-98,-100,12,Yes,1,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",1,Yes
2019-01-23 12:29:30,2019-01-23 12:36:56,IP Address,152.23.118.91,100,445,True,2019-01-23 12:36:56,R_1DC4ed6wbcJ8N6y,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_089,Visit #6,-50,55,59,-100,30,15,31,29,-100,Yes,1,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",1,Yes
2019-01-23 13:51:06,2019-01-23 13:53:38,IP Address,152.23.66.143,100,151,True,2019-01-23 13:53:39,R_XB255E3ccauhx7j,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_065,Visit #9,2,0,36,0,21,19,17,34,-100,Yes,1,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",2,Yes
2019-01-23 13:52:07,2019-01-23 13:56:27,IP Address,152.23.118.91,100,260,True,2019-01-23 13:56:27,R_1QiRA3ix79ttcrT,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_084,Visit #4,-81,50,22,-100,28,13,24,26,-57,Yes,5,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",1,
2019-01-23 14:20:32,2019-01-23 14:26:35,IP Address,152.23.66.143,100,362,True,2019-01-23 14:26:35,R_25MkU56Poq0KbuR,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_078,Visit #9,76,-71,61,-100,31,25,-18,-2,1,Yes,1,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",2,Yes
2019-01-24 13:47:04,2019-01-24 14:03:20,IP Address,152.23.118.91,100,975,True,2019-01-24 14:03:20,R_3MFr9Yl1qVHpei0,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_086,Visit #3,-19,28,9,-68,14,16,11,-16,-25,Yes,1,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",0,Yes
2019-01-24 07:51:49,2019-01-25 07:12:28,IP Address,152.23.66.143,100,84038,True,2019-01-25 07:12:29,R_29nXvnLDSCoaDtx,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_091,Visit #4,-37,38,11,-100,18,14,-1,6,-1,Yes,2,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",2,
2019-01-25 08:01:32,2019-01-25 08:14:24,IP Address,152.23.118.91,100,772,True,2019-01-25 08:14:25,R_Ww9DpLGKOAKnhAZ,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_087,Visit #7,-100,36,-90,-100,-23,-23,59,73,-25,Yes,2,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",2,
2019-01-25 08:00:27,2019-01-25 08:16:15,IP Address,152.23.228.210,100,948,True,2019-01-25 08:16:15,R_3gSMQiRtNIj5EtY,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_088,Visit #4,5,6,20,-100,49,48,25,26,1,Yes,3,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",2,
2019-01-25 07:12:45,2019-01-25 08:25:29,IP Address,152.23.66.143,100,4364,True,2019-01-25 08:25:30,R_2pSnj45wfmVoLu0,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_083,Visit #5,70,-47,-45,-85,22,-15,-37,-56,12,Yes,2,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",2,
2019-01-25 09:05:59,2019-01-25 09:09:17,IP Address,152.23.228.210,100,197,True,2019-01-25 09:09:18,R_2YWkR86dm8vvDbT,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_090,Visit #1,48,-40,27,-88,24,11,8,13,9,Yes,1,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",2,
2019-01-25 08:14:48,2019-01-25 09:11:13,IP Address,152.23.118.91,100,3384,True,2019-01-25 09:11:13,R_XT8X6F2nSkJTE8V,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_085,Visit #4,-42,-38,36,-100,42,38,-17,15,-51,Yes,2,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",2,
2019-01-25 08:30:10,2019-01-25 09:25:15,IP Address,152.23.66.143,100,3304,True,2019-01-25 09:25:15,R_UDAZy0yY3K4ks5r,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_080,Visit #4,29,42,42,-100,-47,-74,-19,-64,12,Yes,1,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",2,
2019-01-25 09:11:51,2019-01-25 09:36:39,IP Address,152.23.118.91,100,1488,True,2019-01-25 09:36:39,R_2dQLtLcJN3x1nGh,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_079,Visit #6,-75,72,-44,-100,30,30,27,29,-56,Yes,2,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",2,Yes
2019-01-25 11:01:18,2019-01-25 11:06:12,IP Address,152.23.228.210,100,294,True,2019-01-25 11:06:13,R_3Ork48X7tbR2nic,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_077,Visit #8,17,-26,28,-36,2,11,-29,17,16,Yes,2,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",2,
2019-01-25 12:19:23,2019-01-25 12:38:55,IP Address,152.23.118.91,100,1172,True,2019-01-25 12:38:56,R_2TyKfvvOsKTglJI,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_089,Visit #7,-21,32,51,-100,13,14,24,51,-91,Yes,2,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",2,
2019-01-25 12:52:35,2019-01-25 12:57:19,IP Address,152.23.118.91,100,284,True,2019-01-25 12:57:20,R_3M0cKYFbmdkdUE8,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_082,Visit #4,-100,52,-26,26,21,33,29,-43,-68,Yes,1,Participant will finish the beverage at home and return the bottle next time,3,
2019-01-25 12:54:17,2019-01-25 13:04:53,IP Address,152.23.228.210,100,636,True,2019-01-25 13:04:54,R_1LtVYSLTFB6rMRu,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_084,Visit #5,-87,35,20,-100,14,14,46,47,-59,Yes,2,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",2,
2019-01-25 13:49:06,2019-01-25 14:08:55,IP Address,152.23.228.210,100,1189,True,2019-01-25 14:08:56,R_2ZVzxdYpRVr4foE,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_091,Visit #1,41,-53,59,22,-29,-44,-58,18,-30,Yes,1,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",2,
2019-01-28 06:57:20,2019-01-28 07:39:50,IP Address,152.23.66.143,100,2549,True,2019-01-28 07:39:50,R_3MEZjsG7ce8xMOD,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_095,Visit #1,-89,0,16,-100,13,10,5,9,-43,Yes,1,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",1,
2019-01-28 08:06:58,2019-01-28 08:10:14,IP Address,152.23.66.143,100,195,True,2019-01-28 08:10:14,R_2D8sGASRV7WsGJt,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_083,Visit #6,26,-63,16,-69,9,-8,-38,-55,16,Yes,3,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",1,Yes
2019-01-28 08:12:08,2019-01-28 08:13:57,IP Address,152.23.66.143,100,108,True,2019-01-28 08:13:57,R_1Fm1JnfjJsQuXvb,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_087,Visit #8,-84,31,-97,-100,-20,-20,63,65,-25,Yes,3,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",1,
2019-01-28 08:08:00,2019-01-28 08:19:31,IP Address,152.23.228.210,100,691,True,2019-01-28 08:19:32,R_3NR6MTeLacmRtPs,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_088,Visit #5,-17,0,0,-100,56,40,19,14,8,Yes,3,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",1,
2019-01-28 09:04:49,2019-01-28 09:08:59,IP Address,152.23.66.143,100,250,True,2019-01-28 09:09:00,R_12DdxvmZWtpT6T4,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_090,Visit #2,15,-9,15,-86,14,16,10,32,-9,Yes,0,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",1,
2019-01-25 13:05:58,2019-01-28 09:19:01,IP Address,152.23.118.91,100,245582,True,2019-01-28 09:19:01,R_3EgSWvkIUNC3533,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_085,Visit #5,-52,-51,52,-100,60,61,-18,10,-17,Yes,3,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",1,
2019-01-28 10:03:41,2019-01-28 10:15:35,IP Address,152.23.118.91,100,713,True,2019-01-28 10:15:35,R_8GGjnyu4PjaNpPH,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_086,Visit #5,-11,19,11,-87,19,22,5,1,-3,Yes,3,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",1,
2019-01-28 10:55:53,2019-01-28 11:00:33,IP Address,152.23.118.91,100,280,True,2019-01-28 11:00:33,R_3suD8JNImLyvGSi,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_077,Visit #9,17,-16,25,-39,-14,-24,-28,24,20,Yes,3,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",1,Yes
2019-01-28 12:04:26,2019-01-28 12:10:14,IP Address,152.23.118.91,100,347,True,2019-01-28 12:10:14,R_3M3h2hij4KEN718,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_091,Visit #2,67,-84,43,-79,-26,-39,-60,17,-33,Yes,3,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",1,
2019-01-28 12:10:18,2019-01-28 12:30:34,IP Address,152.23.118.91,100,1215,True,2019-01-28 12:30:34,R_3rqFrwiab6UReGB,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_079,Visit #7,15,-54,20,-100,30,25,27,33,-60,Yes,3,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",1,
2019-01-28 12:30:35,2019-01-28 12:36:07,IP Address,152.23.118.91,100,331,True,2019-01-28 12:36:07,R_RWc7RApiUE7roGZ,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_089,Visit #8,-42,54,43,-100,15,21,89,53,-97,Yes,3,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",1,
2019-01-28 12:17:52,2019-01-28 12:43:26,IP Address,152.23.66.143,100,1533,True,2019-01-28 12:43:27,R_yxbmRP9V6kMJI6B,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_082,Visit #5,-83,18,12,-85,8,16,35,15,-82,No,3,Participant will finish the beverage at home and return the bottle next time,1,
2019-01-28 13:17:35,2019-01-28 13:37:03,IP Address,152.23.175.99,100,1167,True,2019-01-28 13:37:03,R_3ERpt0OJsKOz2Zg,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_080,Visit #5,29,-42,-50,-100,-64,-100,-100,-100,-28,Yes,3,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",1,
2019-01-28 12:58:33,2019-01-28 14:53:58,IP Address,152.23.66.143,100,6924,True,2019-01-28 14:53:58,R_2wvouWwy7SlSA4z,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_084,Visit #6,-35,21,24,22,11,13,22,21,-58,Yes,3,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",1,Yes
2019-01-30 06:49:00,2019-01-30 06:52:47,IP Address,152.23.118.91,100,226,True,2019-01-30 06:52:47,R_vDg1hJlOUZx1DCF,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_082,Visit #6,-58,19,33,-78,-13,-9,25,12,5,Yes,3,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",1,Yes
2019-01-30 07:45:13,2019-01-30 07:48:21,IP Address,152.23.175.99,100,187,True,2019-01-30 07:48:21,R_2YVbPXwFlUWZNdr,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_086,Visit #6,42,-38,10,-7,20,21,9,3,-10,Yes,1,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",1,Yes
2019-01-30 08:03:14,2019-01-30 08:11:52,IP Address,152.23.118.91,100,517,True,2019-01-30 08:11:52,R_85MQ9zwC01PQWRP,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_083,Visit #7,37,-24,29,-48,9,-27,-63,-57,40,Yes,2,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",1,
2019-01-30 08:03:39,2019-01-30 08:16:40,IP Address,152.23.133.165,100,780,True,2019-01-30 08:16:40,R_xctVkeYpa1XX9iF,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_087,Visit #9,-93,32,-94,-96,-24,-20,51,54,-28,Yes,2,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",3,Yes
2019-01-30 08:04:15,2019-01-30 08:19:29,IP Address,152.23.175.99,100,913,True,2019-01-30 08:19:29,R_12fFJAd4oKdEosq,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_088,Visit #6,-65,42,11,-100,66,42,17,14,3,Yes,1,Participant will finish the beverage at home and return the bottle next time,1,Yes
2019-01-30 08:18:24,2019-01-30 08:27:18,IP Address,152.23.133.165,100,534,True,2019-01-30 08:27:18,R_3qxGvVwUU6x6KlI,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_095,Visit #2,30,-96,26,-100,12,10,-20,1,-45,Yes,2,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",1,
2019-01-30 08:48:42,2019-01-30 09:08:06,IP Address,152.23.133.165,100,1164,True,2019-01-30 09:08:07,R_1Eby15lIk05D57Y,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_090,Visit #3,9,-11,-11,-72,16,19,12,29,-16,Yes,4,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",1,Yes
2019-01-30 08:50:00,2019-01-30 09:13:25,IP Address,152.23.175.99,100,1405,True,2019-01-30 09:13:25,R_2ZWEI9DLvPpzgAZ,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_085,Visit #6,-57,41,30,-100,54,59,-17,9,-21,Yes,2,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",1,Yes
